Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2009","2009","tonnes","8640","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2010","2010","tonnes","12769.81","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2011","2011","tonnes","9155.76","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2012","2012","tonnes","10130.25","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2013","2013","tonnes","13067.68","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2014","2014","tonnes","12977.07","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2015","2015","tonnes","13663.61","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2016","2016","tonnes","14347.74","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2017","2017","tonnes","14844.79","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2018","2018","tonnes","15598.25","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2019","2019","tonnes","21600","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2020","2020","tonnes","24700","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1961","1961","ha","14000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1962","1962","ha","15000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1963","1963","ha","14000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1964","1964","ha","12000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1965","1965","ha","7600","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1966","1966","ha","8100","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1967","1967","ha","9300","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1968","1968","ha","4900","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1969","1969","ha","13000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1970","1970","ha","5000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1971","1971","ha","3000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1972","1972","ha","5000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1973","1973","ha","4000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1974","1974","ha","4000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1975","1975","ha","4000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1976","1976","ha","4000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1977","1977","ha","4000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1978","1978","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1979","1979","ha","1500","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1980","1980","ha","5000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1981","1981","ha","3000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1982","1982","ha","3000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1983","1983","ha","5000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1984","1984","ha","5000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1985","1985","ha","10000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1986","1986","ha","7000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1987","1987","ha","11000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1988","1988","ha","12000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1989","1989","ha","13000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1990","1990","ha","15000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1991","1991","ha","14000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1992","1992","ha","16000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1993","1993","ha","16300","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1994","1994","ha","22000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1995","1995","ha","16500","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1996","1996","ha","16738","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1997","1997","ha","32739","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1998","1998","ha","30975","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","1999","1999","ha","34945","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2000","2000","ha","33256","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2001","2001","ha","28687","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2002","2002","ha","28935","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2003","2003","ha","52031","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2004","2004","ha","84231","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2005","2005","ha","115916","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2006","2006","ha","64382","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2007","2007","ha","76000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2008","2008","ha","74413","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2009","2009","ha","96388","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2010","2010","ha","103198","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2011","2011","ha","70584","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2012","2012","ha","70972","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2013","2013","ha","100000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2014","2014","ha","102000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2015","2015","ha","102000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2016","2016","ha","102000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2017","2017","ha","104000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2018","2018","ha","105000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2019","2019","ha","104000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2020","2020","ha","110000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5312","Area harvested","0141","Soya beans","2021","2021","ha","112000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","0141","Soya beans","1961","1961","hg/ha","6554","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","0141","Soya beans","1962","1962","hg/ha","6417","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","0141","Soya beans","1963","1963","hg/ha","8071","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","0141","Soya beans","1964","1964","hg/ha","6667","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","0141","Soya beans","1965","1965","hg/ha","6711","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","0141","Soya beans","1966","1966","hg/ha","9012","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","0141","Soya beans","1967","1967","hg/ha","8602","E","Estimated value"
